# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Fri Feb  5 08:20:20 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0254 0.25579 10.10000 1.0119407177 2.4753811359    0.574  3.501  3.4980 -0.360    8  0.525  0.475   377.13   141.62    86.25    70.78    57.57  0 -1.19e-06      0.07 6.646e-01 3.098e-01 4.007e-03 1.986e-03 1.125e-02 -1.000 2.560e-02 -3.984 -1.258 1.697 -2.734
0.0254 0.25579 10.10000 1.0119416714 2.4753813744    0.526 -9.999  4.0000  1.882    9  0.526  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.646e-01 3.098e-01 4.007e-03 1.986e-03 1.125e-02 -1.000 2.560e-02 29.767 29.956 29.940 29.974
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0254 0.25579 10.20000 0.0958948880 1.1358702183    0.096 -3.342  3.3630  5.166    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.77e-28      0.00 6.774e-01 2.967e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 13.126 15.232 18.027 13.751
0.0254 0.25579 10.20000 0.1058055684 1.2178499699    0.105 -3.204  3.3807  5.139    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-26      0.00 6.768e-01 2.973e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 12.779 14.884 17.670 13.404
0.0254 0.25579 10.20000 0.1256269366 1.3553091288    0.125 -2.981  3.4071  5.097    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-26      0.00 6.758e-01 2.983e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 12.223 14.326 17.098 12.847
0.0254 0.25579 10.20000 0.1454483122 1.4671177864    0.145 -2.811  3.4257  5.066    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.16e-28      0.00 6.748e-01 2.993e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 11.799 13.778 16.387 12.328
0.0254 0.25579 10.20000 0.1596510410 1.5357086658    0.159 -2.713  3.4355  5.047    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.74e-26      0.00 6.741e-01 3.000e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 11.552 13.391 15.829 11.973
0.0254 0.25579 10.20000 0.1652696729 1.5606881380    0.165 -2.676  3.4392  5.040    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -6.5e-26      0.00 6.739e-01 3.002e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 11.460 13.250 15.630 11.843
0.0254 0.25579 10.20000 0.2049123943 1.7102832794    0.204 -2.457  3.4587  4.992    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.52e-25      0.00 6.725e-01 3.016e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 10.912 12.448 14.527 11.106
0.0254 0.25579 10.20000 0.2544658184 1.8515315056    0.254 -2.247  3.4743  4.939    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.52e-27      0.00 6.717e-01 3.024e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 10.387 11.747 13.620 10.454
0.0254 0.25579 10.20000 0.3040192425 1.9608937502    0.304 -2.080  3.4861  4.896    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.93e-30      0.00 6.721e-01 3.020e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 9.969 11.202 12.926 9.948
0.0254 0.25579 10.20000 0.3156300783 1.9831960201    0.315 -2.045  3.4886  4.887    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-27      0.00 6.738e-01 3.003e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 9.881 11.089 12.783 9.843
0.0254 0.25579 10.20000 0.3535726666 2.0492343903    0.353 -1.938  3.4959  4.860    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.68e-19      0.00 6.789e-01 2.952e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 9.615 10.758 12.378 9.533
0.0254 0.25579 10.20000 0.4031261206 2.1227879524    0.403 -1.797  3.5075  4.822    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.94e-19      0.00 6.793e-01 2.948e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 9.263 10.311 11.825 9.118
0.0254 0.25579 10.20000 0.4187726378 2.1436054707    0.418 -1.749  3.5118  4.808    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.06e-21      0.00 6.794e-01 2.948e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 9.142 10.156 11.634 8.976
0.0254 0.25579 10.20000 0.4526795149 2.1854364872    0.452 -1.650  3.5206  4.778    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -6.8e-25      0.00 6.794e-01 2.947e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 8.896 9.843 11.247 8.688
0.0254 0.25579 10.20000 0.5022329092 2.2397441864    0.502 -1.498  3.5352  4.729    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.24e-30      0.00 6.810e-01 2.932e-01 4.633e-03 1.250e-03 1.134e-02 -1.000 2.576e-02 8.514 9.369 10.675 8.250
0.0254 0.25579 10.20000 0.5150150061 2.2524151802    0.515 -1.451  3.5400  4.712    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.86e-30      0.00 6.897e-01 2.852e-01 4.514e-03 1.218e-03 1.105e-02 -1.000 2.510e-02 8.396 9.221 10.496 8.114
0.0254 0.25579 10.20000 0.5517863035 2.2851316929    0.551 -1.320  3.5534  4.666    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.48e-30      0.00 7.142e-01 2.626e-01 4.183e-03 1.129e-03 1.024e-02 -1.000 2.325e-02 8.071 8.813 10.001 7.741
0.0254 0.25579 10.20000 0.5771273971 2.3049097061    0.577 -1.230  3.5663  4.645    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-30      0.00 7.168e-01 2.601e-01 4.149e-03 1.120e-03 1.016e-02 -1.000 2.310e-02 7.844 8.497 9.597 7.465
0.0254 0.25579 10.20000 0.6013397574 2.3220272064    0.601 -1.147  3.5779  4.627    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -4.27e-30      0.00 7.191e-01 2.579e-01 4.119e-03 1.112e-03 1.009e-02 -1.000 2.296e-02 7.636 8.215 9.241 7.219
0.0254 0.25579 10.20000 0.6293042898 2.3399243355    0.629 -1.042  3.5958  4.613    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-29      0.00 7.217e-01 2.556e-01 4.087e-03 1.104e-03 1.002e-02 -1.000 2.278e-02 7.374 7.842 8.766 6.901
0.0254 0.25579 10.20000 0.6508930922 2.3525381088    0.651 -0.963  3.6090  4.603    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.62e-29      0.00 7.235e-01 2.538e-01 4.063e-03 1.097e-03 9.960e-03 -1.000 2.264e-02 7.179 7.570 8.426 6.668
0.0254 0.25579 10.20000 0.6755225062 2.3658022881    0.675 -0.870  3.6255  4.591    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.58e-30      0.00 7.256e-01 2.519e-01 4.038e-03 1.091e-03 9.901e-03 -1.000 2.249e-02 6.944 7.241 8.015 6.390
0.0254 0.25579 10.20000 0.7004466057 2.3781390190    0.700 -0.778  3.6416  4.580    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-30      0.00 7.276e-01 2.501e-01 4.013e-03 1.084e-03 9.843e-03 -1.000 2.235e-02 6.715 6.924 7.622 6.122
0.0254 0.25579 10.20000 0.7345935106 2.3934876919    0.734 -0.645  3.6648  4.560    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.89e-28      0.00 7.303e-01 2.475e-01 3.939e-03 1.073e-03 9.754e-03 -1.000 2.220e-02 6.383 6.477 7.078 5.742
0.0254 0.25579 10.20000 0.7500000000 2.3998889923    0.750 -0.586  3.6749  4.551    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.02e-28      0.00 7.316e-01 2.464e-01 3.907e-03 1.068e-03 9.713e-03 -1.000 2.206e-02 6.235 6.287 6.853 5.581
0.0254 0.25579 10.20000 0.7529461980 2.4010789394    0.753 -0.575  3.6764  4.547    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -1.5e-28      0.00 7.319e-01 2.460e-01 3.902e-03 1.067e-03 9.701e-03 -1.000 2.204e-02 6.208 6.255 6.815 5.552
0.0254 0.25579 10.20000 0.7677474022 2.4068980217    0.767 -0.521  3.6836  4.530    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.28e-25      0.00 7.337e-01 2.444e-01 3.879e-03 1.061e-03 9.648e-03 -1.000 2.188e-02 6.072 6.094 6.630 5.410
0.0254 0.25579 10.20000 0.7809574008 2.4118776321    0.781 -0.472  3.6899  4.514    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -8.34e-25      0.00 7.353e-01 2.429e-01 3.860e-03 1.056e-03 9.600e-03 -1.000 2.184e-02 5.950 5.950 6.467 5.283
0.0254 0.25579 10.20000 0.7933542728 2.4163780212    0.793 -0.426  3.6957  4.498    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.89e-28      0.00 7.367e-01 2.416e-01 3.842e-03 1.051e-03 9.557e-03 -1.000 2.174e-02 5.834 5.817 6.316 5.165
0.0254 0.25579 10.20000 0.8000000119 2.4187245369    0.800 -0.401  3.6988  4.488    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.374e-01 2.409e-01 3.833e-03 1.048e-03 9.534e-03 -1.000 2.167e-02 5.771 5.746 6.236 5.101
0.0254 0.25579 10.20000 0.8114218116 2.4226543903    0.811 -0.356  3.7038  4.470    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -7.75e-27      0.00 7.389e-01 2.395e-01 3.815e-03 1.044e-03 9.490e-03 -1.000 2.158e-02 5.660 5.621 6.097 4.989
0.0254 0.25579 10.20000 0.8230476975 2.4265260696    0.822 -0.310  3.7088  4.450    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.18e-23      0.00 7.402e-01 2.382e-01 3.797e-03 1.039e-03 9.450e-03 -1.000 2.152e-02 5.545 5.493 5.955 4.872
0.0254 0.25579 10.20000 0.8337807655 2.4299902916    0.833 -0.267  3.7132  4.430    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.72e-22      0.00 7.415e-01 2.371e-01 3.782e-03 1.035e-03 9.414e-03 -1.000 2.141e-02 5.436 5.374 5.825 4.764
0.0254 0.25579 10.20000 0.8438460231 2.4331469536    0.843 -0.225  3.7172  4.409    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.98e-24      0.00 7.426e-01 2.360e-01 3.768e-03 1.031e-03 9.382e-03 -1.000 2.131e-02 5.332 5.262 5.703 4.660
0.0254 0.25579 10.20000 0.8500000238 2.4350347519    0.849 -0.199  3.7194  4.396    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-26      0.00 7.432e-01 2.355e-01 3.761e-03 1.029e-03 9.364e-03 -1.000 2.129e-02 5.268 5.193 5.628 4.596
0.0254 0.25579 10.20000 0.8568080664 2.4370868206    0.856 -0.170  3.7217  4.380    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.25e-28      0.00 7.440e-01 2.347e-01 3.751e-03 1.027e-03 9.340e-03 -1.000 2.126e-02 5.196 5.116 5.546 4.525
0.0254 0.25579 10.20000 0.8682255149 2.4404454231    0.867 -0.121  3.7250  4.349    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.85e-24      0.00 7.450e-01 2.338e-01 3.740e-03 1.024e-03 9.314e-03 -1.000 2.120e-02 5.072 4.986 5.407 4.402
0.0254 0.25579 10.20000 0.8777006865 2.4431567192    0.877 -0.078  3.7276  4.321    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -3.13e-21      0.00 7.448e-01 2.340e-01 3.743e-03 1.024e-03 9.322e-03 -1.000 2.119e-02 4.964 4.873 5.288 4.295
0.0254 0.25579 10.20000 0.8805766702 2.4439661503    0.879 -0.064  3.7283  4.312    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.96e-20      0.00 7.445e-01 2.343e-01 3.748e-03 1.026e-03 9.333e-03 -1.000 2.122e-02 4.931 4.838 5.252 4.262
0.0254 0.25579 10.20000 0.8849745989 2.4451925755    0.884 -0.043  3.7291  4.295    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.27e-22      0.00 7.436e-01 2.351e-01 3.761e-03 1.029e-03 9.366e-03 -1.000 2.129e-02 4.876 4.782 5.194 4.208
0.0254 0.25579 10.20000 0.8886827230 2.4462158680    0.887 -0.023  3.7294  4.279    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -3.56e-28      0.00 7.427e-01 2.360e-01 3.773e-03 1.033e-03 9.396e-03 -1.000 2.134e-02 4.828 4.733 5.144 4.160
0.0254 0.25579 10.20000 0.8918486834 2.4470815659    0.891 -0.006  3.7292  4.262    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.414e-01 2.372e-01 3.790e-03 1.038e-03 9.439e-03 -1.000 2.143e-02 4.785 4.690 5.101 4.117
0.0254 0.25579 10.20000 0.8957740664 2.4481453896    0.894  0.014  3.7293  4.245    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.398e-01 2.387e-01 3.812e-03 1.044e-03 9.495e-03 -1.000 2.158e-02 4.735 4.640 5.051 4.068
0.0254 0.25579 10.20000 0.8999999762 2.4492788315    0.899  0.036  3.7292  4.224    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.380e-01 2.403e-01 3.835e-03 1.050e-03 9.554e-03 -1.000 2.172e-02 4.680 4.586 4.996 4.013
0.0254 0.25579 10.20000 0.9044791460 2.4504666328    0.903  0.059  3.7289  4.202    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -3.81e-29      0.00 7.362e-01 2.420e-01 3.861e-03 1.057e-03 9.621e-03 -1.000 2.188e-02 4.623 4.529 4.940 3.956
0.0254 0.25579 10.20000 0.9115920067 2.4523255825    0.910  0.097  3.7267  4.159    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-26      0.00 7.316e-01 2.462e-01 3.926e-03 1.075e-03 9.784e-03 -1.000 2.224e-02 4.528 4.440 4.855 3.862
0.0254 0.25579 10.20000 0.9196634889 2.4543948174    0.918  0.140  3.7212  4.097    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -6.45e-24      0.00 7.241e-01 2.530e-01 4.030e-03 1.103e-03 1.004e-02 -1.000 2.284e-02 4.419 4.342 4.769 3.753
0.0254 0.25579 10.20000 0.9248661399 2.4557068348    0.923  0.168  3.7124  4.037    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -7.01e-24      0.00 7.162e-01 2.604e-01 4.134e-03 1.131e-03 1.029e-02 -1.000 2.341e-02 4.351 4.293 4.740 3.685
0.0254 0.25579 10.20000 0.9281442165 2.4565246105    0.927  0.188  3.7026  3.979    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-25      0.00 7.093e-01 2.668e-01 4.221e-03 1.155e-03 1.050e-02 -1.000 2.389e-02 4.300 4.266 4.737 3.637
0.0254 0.25579 10.20000 0.9301406145 2.4570195675    0.929  0.209  3.6945  3.926    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.31e-26      0.00 7.040e-01 2.718e-01 4.284e-03 1.172e-03 1.065e-02 -1.000 2.420e-02 4.246 4.235 4.727 3.588
0.0254 0.25579 10.20000 0.9314666390 2.4573469162    0.930  0.233  3.6886  3.880    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.65e-26      0.00 7.001e-01 2.755e-01 4.329e-03 1.183e-03 1.076e-02 -1.000 2.442e-02 4.187 4.193 4.701 3.532
0.0254 0.25579 10.20000 0.9323831201 2.4575724602    0.931  0.259  3.6850  3.840    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.05e-26      0.00 6.970e-01 2.784e-01 4.360e-03 1.192e-03 1.083e-02 -1.000 2.460e-02 4.123 4.141 4.658 3.471
0.0254 0.25579 10.20000 0.9325023890 2.4576017857    0.931  0.263  3.6846  3.835    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.27e-26      0.00 6.966e-01 2.788e-01 4.364e-03 1.193e-03 1.084e-02 -1.000 2.461e-02 4.113 4.133 4.651 3.463
0.0254 0.25579 10.20000 0.9334333539 2.4578304291    0.932  0.302  3.6820  3.786    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.45e-26      0.00 6.934e-01 2.818e-01 4.390e-03 1.200e-03 1.090e-02 -1.000 2.479e-02 4.016 4.044 4.569 3.368
0.0254 0.25579 10.20000 0.9343273044 2.4580495358    0.933  0.345  3.6801  3.735    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-25      0.00 6.903e-01 2.848e-01 4.411e-03 1.206e-03 1.096e-02 -1.000 2.491e-02 3.907 3.941 4.470 3.261
0.0254 0.25579 10.20000 0.9350630641 2.4582293034    0.934  0.386  3.6788  3.689    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.39e-25      0.00 6.874e-01 2.876e-01 4.421e-03 1.212e-03 1.100e-02 -1.000 2.498e-02 3.804 3.842 4.375 3.160
0.0254 0.25579 10.20000 0.9358745813 2.4584274292    0.934  0.436  3.6777  3.635    3  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -1.91e-25      0.00 6.840e-01 2.909e-01 4.416e-03 1.223e-03 1.104e-02 -1.000 2.506e-02 3.680 3.723 4.258 3.038
0.0254 0.25579 10.20000 0.9365416169 2.4585897923    0.935  0.480  3.6769  3.588    3  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1  -2.5e-25      0.00 6.813e-01 2.936e-01 4.390e-03 1.247e-03 1.106e-02 -1.000 2.515e-02 3.569 3.615 4.151 2.929
0.0254 0.25579 10.20000 0.9371769428 2.4587442875    0.936  0.526  3.6761  3.540    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -3.24e-25      0.00 6.784e-01 2.964e-01 4.329e-03 1.309e-03 1.109e-02 -1.000 2.522e-02 3.455 3.503 4.042 2.817
0.0254 0.25579 10.20000 0.9377669692 2.4588875771    0.936  0.572  3.6753  3.491    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -4.15e-25      0.00 6.761e-01 2.987e-01 4.261e-03 1.390e-03 1.110e-02 -1.000 2.528e-02 3.340 3.392 3.932 2.703
0.0254 0.25579 10.20000 0.9383280277 2.4590237141    0.937  0.619  3.6745  3.441    3  0.000  0.502     0.00     0.00     0.00     0.00     0.00 -1 -5.28e-25      0.00 6.738e-01 3.009e-01 4.182e-03 1.489e-03 1.112e-02 -1.000 2.529e-02 3.223 3.278 3.820 2.588
0.0254 0.25579 10.20000 0.9388347268 2.4591464996    0.937  0.665  3.6735  3.391    3  0.000  0.494     0.00     0.00     0.00     0.00     0.00 -1 -6.59e-25      0.00 6.721e-01 3.026e-01 4.123e-03 1.566e-03 1.113e-02 -1.000 2.534e-02 3.109 3.166 3.711 2.474
0.0254 0.25579 10.20000 0.9393042326 2.4592599869    0.938  0.711  3.6725  3.341    3  0.000  0.489     0.00     0.00     0.00     0.00     0.00 -1 -8.13e-25      0.00 6.708e-01 3.039e-01 4.079e-03 1.625e-03 1.114e-02 -1.000 2.538e-02 2.993 3.055 3.603 2.360
0.0254 0.25579 10.20000 0.9397333860 2.4593636990    0.938  0.756  3.6714  3.291    3  0.000  0.484     0.00     0.00     0.00     0.00     0.00 -1 -9.92e-25      0.00 6.696e-01 3.050e-01 4.044e-03 1.672e-03 1.114e-02 -1.000 2.540e-02 2.879 2.945 3.496 2.247
0.0254 0.25579 10.20000 0.9401234984 2.4594578743    0.938  0.802  3.6701  3.241    3  0.000  0.481     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-24      0.00 6.688e-01 3.058e-01 4.018e-03 1.706e-03 1.115e-02 -1.000 2.537e-02 2.766 2.836 3.391 2.136
0.0254 0.25579 10.20000 0.9404681921 2.4595410824    0.939  0.845  3.6689  3.193    3  0.000  0.479     0.00     0.00     0.00     0.00     0.00 -1 -1.42e-24      0.00 6.682e-01 3.064e-01 4.001e-03 1.728e-03 1.115e-02 -1.000 2.544e-02 2.657 2.733 3.291 2.030
0.0254 0.25579 10.20000 0.9407832026 2.4596168995    0.939  0.888  3.6675  3.144    3  0.000  0.477     0.00     0.00     0.00     0.00     0.00 -1 -1.66e-24      0.00 6.679e-01 3.067e-01 3.992e-03 1.741e-03 1.115e-02 -1.000 2.544e-02 2.549 2.630 3.192 1.924
0.0254 0.25579 10.20000 0.9410868883 2.4596900940    0.939  0.933  3.6660  3.093    3  0.000  0.477     0.00     0.00     0.00     0.00     0.00 -1 -1.95e-24      0.00 6.676e-01 3.070e-01 3.985e-03 1.750e-03 1.115e-02 -1.000 2.541e-02 2.437 2.523 3.090 1.814
0.0254 0.25579 10.20000 0.9413483143 2.4597530365    0.940  0.975  3.6645  3.046    3  0.000  0.476     0.00     0.00     0.00     0.00     0.00 -1 -2.24e-24      0.00 6.675e-01 3.071e-01 3.980e-03 1.756e-03 1.115e-02 -1.000 2.540e-02 2.332 2.424 2.996 1.711
0.0254 0.25579 10.20000 0.9415903687 2.4598112106    0.940  1.017  3.6629  2.997    3  0.000  0.476     0.00     0.00     0.00     0.00     0.00 -1 -2.57e-24      0.00 6.674e-01 3.072e-01 3.979e-03 1.758e-03 1.115e-02 -1.000 2.540e-02 2.226 2.325 2.901 1.608
0.0254 0.25579 10.20000 0.9418106675 2.4598641396    0.940  1.059  3.6613  2.950    3  0.000  0.476     0.00     0.00     0.00     0.00     0.00 -1 -2.92e-24      0.00 6.674e-01 3.072e-01 3.979e-03 1.758e-03 1.115e-02 -1.000 2.540e-02 2.124 2.229 2.810 1.508
0.0254 0.25579 10.20000 0.9420176148 2.4599137306    0.940  1.100  3.6596  2.901    3  0.000  0.476     0.00     0.00     0.00     0.00     0.00 -1 -3.31e-24      0.00 6.674e-01 3.072e-01 3.979e-03 1.759e-03 1.116e-02 -1.000 2.540e-02 2.019 2.131 2.717 1.406
0.0254 0.25579 10.20000 0.9422021508 2.4599580765    0.940  1.140  3.6579  2.854    3  0.000  0.476     0.00     0.00     0.00     0.00     0.00 -1 -3.71e-24      0.00 6.674e-01 3.072e-01 3.978e-03 1.759e-03 1.116e-02 -1.000 2.540e-02 1.919 2.038 2.630 1.309
0.0254 0.25579 10.20000 0.9423786998 2.4600005150    0.940  1.182  3.6560  2.806    3  0.000  0.476     0.00     0.00     0.00     0.00     0.00 -1 -4.17e-24      0.00 6.674e-01 3.072e-01 3.978e-03 1.760e-03 1.116e-02 -1.000 2.540e-02 1.816 1.943 2.540 1.210
0.0254 0.25579 10.20000 0.9425406456 2.4600393772    0.941  1.222  3.6542  2.759    3  0.000  0.476     0.00     0.00     0.00     0.00     0.00 -1 -4.64e-24      0.00 6.674e-01 3.072e-01 3.978e-03 1.760e-03 1.116e-02 -1.000 2.540e-02 1.716 1.851 2.454 1.114
0.0254 0.25579 10.20000 0.9426919222 2.4600756168    0.941  1.260  3.6524  2.712    3  0.000  0.476     0.00     0.00     0.00     0.00     0.00 -1 -5.15e-24      0.00 6.674e-01 3.072e-01 3.977e-03 1.761e-03 1.116e-02 -1.000 2.540e-02 1.619 1.762 2.371 1.020
0.0254 0.25579 10.20000 0.9428421259 2.4601116180    0.941  1.298  3.6506  2.667    3  0.000  0.476     0.00     0.00     0.00     0.00     0.00 -1 -5.71e-24      0.00 6.674e-01 3.072e-01 3.977e-03 1.761e-03 1.116e-02 -1.000 2.540e-02 1.524 1.674 2.289 0.928
0.0254 0.25579 10.20000 0.9430074096 2.4601511955    0.941  1.334  3.6489  2.625    3  0.000  0.476     0.00     0.00     0.00     0.00     0.00 -1 -6.33e-24      0.00 6.673e-01 3.072e-01 3.977e-03 1.762e-03 1.116e-02 -1.000 2.540e-02 1.434 1.593 2.213 0.842
0.0254 0.25579 10.20000 0.9431512952 2.4601857662    0.941  1.357  3.6478  2.598    3  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -6.89e-24      0.00 6.673e-01 3.073e-01 3.977e-03 1.762e-03 1.116e-02 -1.000 2.540e-02 1.378 1.541 2.165 0.789
0.0254 0.25579 10.20000 0.9433205724 2.4602262974    0.941  1.322  3.6501  2.643    3  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -7.01e-24      0.00 6.673e-01 3.073e-01 3.976e-03 1.762e-03 1.116e-02 -1.000 2.541e-02 1.466 1.618 2.234 0.871
0.0254 0.25579 10.20000 0.9434058666 2.4602465630    0.941  1.290  3.6521  2.682    3  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -6.94e-24      0.00 6.673e-01 3.073e-01 3.976e-03 1.763e-03 1.116e-02 -1.000 2.541e-02 1.546 1.690 2.299 0.947
0.0254 0.25579 10.20000 0.9434387684 2.4602544308    0.941  1.302  3.6515  2.668    3  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -7.11e-24      0.00 6.673e-01 3.073e-01 3.976e-03 1.763e-03 1.116e-02 -1.000 2.541e-02 1.516 1.663 2.274 0.919
0.0254 0.25579 10.20000 0.9435523152 2.4602816105    0.941  1.340  3.6495  2.621    3  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -7.76e-24      0.00 6.673e-01 3.073e-01 3.976e-03 1.763e-03 1.116e-02 -1.000 2.541e-02 1.419 1.574 2.192 0.826
