# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Fri Feb  5 08:14:55 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Attention: photometry includes extinction of Av=0.1147, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.1883 0.69525 9.00000 1.1152173281 2.4941985607    1.114  0.021  3.7556  4.439    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.28e-14      0.00 5.944e-01 3.470e-01 1.040e-02 2.839e-03 2.579e-02 -1.000 5.862e-02 4.718 4.675 5.061 4.127
0.1883 0.69525 9.00000 1.1608695984 2.5013000965    1.160  0.108  3.7643  4.404    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.21e-14      0.00 5.960e-01 3.455e-01 1.036e-02 2.830e-03 2.571e-02 -1.000 5.848e-02 4.501 4.449 4.814 3.921
0.1883 0.69525 9.00000 1.2065217495 2.5077869892    1.206  0.190  3.7723  4.370    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.15e-14      0.00 5.981e-01 3.437e-01 1.031e-02 2.818e-03 2.560e-02 -1.000 5.826e-02 4.294 4.235 4.582 3.727
0.1883 0.69525 9.00000 1.2206023932 2.5096755028    1.220  0.215  3.7746  4.360    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.42e-14      0.00 5.989e-01 3.429e-01 1.029e-02 2.813e-03 2.556e-02 -1.000 5.815e-02 4.232 4.172 4.514 3.669
0.1883 0.69525 9.00000 1.2521737814 2.5137331486    1.252  0.269  3.7794  4.336    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -9.05e-14      0.00 6.008e-01 3.413e-01 1.025e-02 2.802e-03 2.546e-02 -1.000 5.790e-02 4.097 4.033 4.363 3.542
0.1883 0.69525 9.00000 1.2978260517 2.5192005634    1.298  0.345  3.7861  4.303    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -9.87e-14      0.00 6.049e-01 3.377e-01 1.017e-02 2.778e-03 2.525e-02 -1.000 5.735e-02 3.908 3.841 4.156 3.367
0.1883 0.69525 9.00000 1.3434782028 2.5242431164    1.343  0.417  3.7923  4.270    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-13      0.00 6.061e-01 3.367e-01 1.014e-02 2.772e-03 2.519e-02 -1.000 5.727e-02 3.727 3.657 3.958 3.198
0.1883 0.69525 9.00000 1.3891304731 2.5289063454    1.389  0.488  3.7980  4.237    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-13      0.00 6.064e-01 3.364e-01 1.014e-02 2.770e-03 2.518e-02 -1.000 5.723e-02 3.551 3.478 3.767 3.034
0.1883 0.69525 9.00000 1.4065065384 2.5305900574    1.406  0.514  3.8001  4.225    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-13      0.00 6.065e-01 3.363e-01 1.014e-02 2.770e-03 2.517e-02 -1.000 5.722e-02 3.485 3.412 3.696 2.974
0.1883 0.69525 9.00000 1.4347825050 2.5332298279    1.435  0.556  3.8033  4.204    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.13e-13      0.00 6.066e-01 3.361e-01 1.013e-02 2.769e-03 2.517e-02 -1.000 5.723e-02 3.380 3.306 3.583 2.876
0.1883 0.69525 9.00000 1.4716483355 2.5364971161    1.472  0.609  3.8073  4.178    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-13      0.00 6.066e-01 3.361e-01 1.014e-02 2.769e-03 2.517e-02 -1.000 5.723e-02 3.247 3.172 3.440 2.752
0.1883 0.69525 9.00000 1.4804347754 2.5372483730    1.480  0.622  3.8082  4.171    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-13      0.00 6.066e-01 3.362e-01 1.014e-02 2.769e-03 2.517e-02 -1.000 5.723e-02 3.216 3.141 3.407 2.723
